timestamp,ip,protocol,port,hostname,tag,version,asn,geo,region,city,naics,sic,gitversion,sysinfo,opensslversion,allocator,javascriptengine,bits,maxbsonobjectsize,ok,visible_databases,sector
3/24/2018 8:04,125.212.253.49,tcp,27017,,mongodb,3.4.2,38731,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,3f76e40c105fc223b3e5aac3e20dcd026b83b38b,deprecated,,tcmalloc,mozjs,64,16777216,1,PLEASE_READ_ME_XYZ | chat | local,Communications
3/24/2018 8:04,103.68.68.138,tcp,27017,,mongodb,3.2.11,38733,VN,HA NOI,HANOI,0,0,009580ad490190ba33d1c6253ebd8d91808923e4,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
3/24/2018 8:04,115.78.8.83,tcp,27017,,mongodb,3.2.16,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,056bf45128114e44c5358c7a8776fb582363e094,deprecated,,tcmalloc,mozjs,64,16777216,1,local | Warning,Communications
3/24/2018 8:05,124.158.5.74,tcp,27017,,mongodb,3.4.10,38732,VN,HA NOI,HANOI,0,0,078f28920cb24de0dd479b5ea6c66c644f6326e9,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
3/24/2018 8:05,150.95.105.140,tcp,27017,v150-95-105-140.a007.g.han1.static.cnode.io,mongodb,3.4.10,131392,VN,HA NOI,HANOI,0,0,078f28920cb24de0dd479b5ea6c66c644f6326e9,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
3/24/2018 8:05,103.9.77.145,tcp,27017,,mongodb,3.2.8,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,ed70e33130c977bda0024c125b56d159573dbaf0,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
3/24/2018 8:05,14.177.239.61,tcp,27017,static.vnpt.vn,mongodb,3.4.7,45899,VN,HA NOI,HANOI,0,0,cf38c1b8a0a8dca4a11737581beafef4fe120bcd,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
3/24/2018 8:05,125.212.219.58,tcp,27017,,mongodb,2.6.12,38731,VN,HA NOI,HANOI,0,0,d73c92b1c85703828b55c2916a5dd4ad46535f6a,Linux build5.ny.cbi.10gen.cc 2.6.32-431.3.1.el6.x86_64 #1 SMP Fri Jan 3 21:39:27 UTC 2014 x86_64 BOOST_LIB_VERSION=1_49,,tcmalloc,V8,64,16777216,1,none visible,Communications
3/24/2018 8:05,203.162.77.137,tcp,27017,ci77-137.netnam.vn,mongodb,2.6.11,7643,VN,HA NOI,HANOI,0,0,d00c1735675c457f75a12d530bee85421f0c5548,Linux build4.ny.cbi.10gen.cc 2.6.32-431.3.1.el6.x86_64 #1 SMP Fri Jan 3 21:39:27 UTC 2014 x86_64 BOOST_LIB_VERSION=1_49,,tcmalloc,V8,64,16777216,1,none visible,Communications
3/24/2018 8:05,221.133.7.213,tcp,27017,,mongodb,3.4.5,7602,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,520b8f3092c48d934f0cd78ab5f40fe594f96863,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
3/24/2018 8:05,103.28.37.36,tcp,27017,,mongodb,3.4.10,131353,VN,HA NOI,HANOI,0,0,078f28920cb24de0dd479b5ea6c66c644f6326e9,deprecated,,tcmalloc,mozjs,64,16777216,1,Warning | bizsale_crm_new,Communications
3/24/2018 8:05,103.77.169.249,tcp,27017,,mongodb,2.6.11,63764,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,d00c1735675c457f75a12d530bee85421f0c5548,Linux build4.ny.cbi.10gen.cc 2.6.32-431.3.1.el6.x86_64 #1 SMP Fri Jan 3 21:39:27 UTC 2014 x86_64 BOOST_LIB_VERSION=1_49,,tcmalloc,V8,64,16777216,1,Warning,Communications
3/24/2018 8:05,45.124.95.231,tcp,27017,,mongodb,3.6.2,45899,VN,HA NOI,HANOI,0,0,489d177dbd0f0420a8ca04d39fd78d0a2c539420,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
3/24/2018 8:05,103.15.50.182,tcp,27017,,mongodb,3.4.3,45538,VN,HA NOI,HANOI,0,0,f07437fb5a6cca07c10bafa78365456eb1d6d5e1,deprecated,,tcmalloc,mozjs,64,16777216,1,Warning | local,Communications
3/24/2018 8:05,163.44.206.54,tcp,27017,v163-44-206-54.a005.g.han1.static.cnode.io,mongodb,3.4.10,131392,VN,HA NOI,HANOI,0,0,078f28920cb24de0dd479b5ea6c66c644f6326e9,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
3/24/2018 8:05,27.72.192.215,tcp,27017,,mongodb,3.4.10,7552,VN,HA NOI,HANOI,0,0,078f28920cb24de0dd479b5ea6c66c644f6326e9,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
3/24/2018 8:05,115.146.126.146,tcp,27017,,mongodb,3.2.3,38732,VN,HA NOI,HANOI,0,0,b326ba837cf6f49d65c2f85e1b70f6f31ece7937,deprecated,,tcmalloc,mozjs,64,16777216,1,Warning | local,Communications
3/24/2018 8:05,59.153.239.40,tcp,27017,,mongodb,3.0.2,131429,VN,HA NOI,HANOI,0,0,6201872043ecbbc0a4cc169b5482dcf385fc464f,"windows sys.getwindowsversion(major=6, minor=1, build=7601, platform=2, service_pack='Service Pack 1') BOOST_LIB_VERSION=1_49",OpenSSL 1.0.1m-fips 19 Mar 2015,system,V8,64,16777216,1,none visible,Communications
3/24/2018 8:05,171.244.9.46,tcp,27017,,mongodb,3.4.13,38731,VN,HA NOI,HANOI,0,0,fbdef2ccc53e0fcc9afb570063633d992b2aae42,deprecated,,tcmalloc,mozjs,64,16777216,1,Warning | local | salon-system,Communications
3/24/2018 8:05,58.84.0.169,tcp,27017,,mongodb,3.4.10,131366,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,078f28920cb24de0dd479b5ea6c66c644f6326e9,deprecated,,tcmalloc,mozjs,64,16777216,1,admin | local,Communications
3/24/2018 8:05,123.31.43.8,tcp,27017,,mongodb,2.6.10,45899,VN,HA NOI,HANOI,0,0,nogitversion,Linux lgw01-12 3.19.0-25-generic #26~14.04.1-Ubuntu SMP Fri Jul 24 21:16:20 UTC 2015 x86_64 BOOST_LIB_VERSION=1_58,OpenSSL 1.0.2g  1 Mar 2016,tcmalloc,V8,64,16777216,1,Warning,Communications
3/24/2018 8:05,123.31.43.231,tcp,27017,,mongodb,3.4.9,45899,VN,HA NOI,HANOI,0,0,876ebee8c7dd0e2d992f36a848ff4dc50ee6603e,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
3/24/2018 8:06,118.70.79.122,tcp,27017,,mongodb,3.6.3,18403,VN,HA NOI,HANOI,518111,737401,9586e557d54ef70f9ca4b43c26892cd55257e1a5,deprecated,,tcmalloc,mozjs,64,16777216,1,admin | config | internet-shield | local,Communications
3/24/2018 8:06,42.117.5.144,tcp,27017,,mongodb,3.0.6,18403,VN,HA NOI,HANOI,0,0,1ef45a23a4c5e3480ac919b28afcba3c615488f2,"windows sys.getwindowsversion(major=6, minor=1, build=7601, platform=2, service_pack='Service Pack 1') BOOST_LIB_VERSION=1_49",OpenSSL 1.0.1p-fips 9 Jul 2015,tcmalloc,V8,64,16777216,1,,Communications
3/24/2018 8:06,210.245.95.147,tcp,27017,,mongodb,3.2.10,18403,VN,HA NOI,HANOI,518111,737401,79d9b3ab5ce20f51c272b4411202710a082d0317,deprecated,,tcmalloc,mozjs,64,16777216,1,Warning,Communications
3/24/2018 8:06,118.70.80.186,tcp,27017,,mongodb,3.2.17,18403,VN,HA NOI,HANOI,518111,737401,186656d79574f7dfe0831a7e7821292ab380f667,deprecated,,tcmalloc,mozjs,64,16777216,1,Warning | apiDB | local,Communications
3/24/2018 8:07,125.212.235.86,tcp,27017,,mongodb,3.2.16,7552,VN,HA NOI,HANOI,0,0,056bf45128114e44c5358c7a8776fb582363e094,deprecated,,tcmalloc,mozjs,64,16777216,1,EPupil | PLEASE_READ_ME_XYZ | local,Communications
3/24/2018 8:07,42.116.253.250,tcp,27017,,mongodb,3.6.1,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,025d4f4fe61efd1fb6f0005be20cb45a004093d1,deprecated,,tcmalloc,mozjs,64,16777216,1,Warning | local,Communications
3/24/2018 8:07,103.27.236.7,tcp,27017,,mongodb,2.4.3,131386,VN,HA NOI,HANOI,0,0,fe1743177a5ea03e91e0052fb5e2cb2945f6d95f,"windows sys.getwindowsversion(major=6, minor=0, build=6002, platform=2, service_pack='Service Pack 2') BOOST_LIB_VERSION=1_49",,system,V8,32,16777216,1,admin | GameLog_51_s1 | GameUser_51_s1 | InterfaceData_51_s1 | local,Communications
3/24/2018 8:07,123.30.242.191,tcp,27017,static.vnpt.vn,mongodb,3.2.11,45899,VN,HA NOI,HANOI,0,0,009580ad490190ba33d1c6253ebd8d91808923e4,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
3/24/2018 8:07,42.112.25.160,tcp,27017,,mongodb,3.2.10,18403,VN,HA NOI,HANOI,518111,737401,79d9b3ab5ce20f51c272b4411202710a082d0317,deprecated,,tcmalloc,mozjs,64,16777216,1,Warning | hor | ign,Communications
3/24/2018 8:07,118.69.201.230,tcp,27017,sv03.servers.lawsoft.vn,mongodb,2.0.4,18403,VN,HA NOI,HANOI,518111,737401,329f3c47fe8136c03392c8f0e548506cb21f8ebf,"windows sys.getwindowsversion(major=6, minor=1, build=7601, platform=2, service_pack='Service Pack 1') BOOST_LIB_VERSION=1_42",,,,64,16777216,1,Attention | local,Communications
3/24/2018 8:07,123.29.75.76,tcp,27017,static.vnpt.vn,mongodb,2.6.3,45899,VN,HA NOI,HANOI,0,0,255f67a66f9603c59380b2a389e386910bbb52cb,Linux build12.nj1.10gen.cc 2.6.32-431.3.1.el6.x86_64 #1 SMP Fri Jan 3 21:39:27 UTC 2014 x86_64 BOOST_LIB_VERSION=1_49,,tcmalloc,V8,64,16777216,1,local | hoa7ngay | Warning | admin | config,Communications
3/24/2018 8:07,203.162.131.246,tcp,27017,static.vnpt.vn,mongodb,3.4.7,45899,VN,HA NOI,HANOI,0,0,cf38c1b8a0a8dca4a11737581beafef4fe120bcd,deprecated,,tcmalloc,mozjs,64,16777216,1,PLEASE_READ,Communications
3/24/2018 8:07,125.212.254.160,tcp,27017,,mongodb,3.6.3,38731,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,9586e557d54ef70f9ca4b43c26892cd55257e1a5,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
3/24/2018 8:07,163.44.206.108,tcp,27017,v163-44-206-108.a005.g.han1.static.cnode.io,mongodb,3.6.3,131392,VN,HA NOI,HANOI,0,0,9586e557d54ef70f9ca4b43c26892cd55257e1a5,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
3/24/2018 8:07,103.53.169.217,tcp,27017,dc169.kdata.vn,mongodb,3.4.10,7643,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,078f28920cb24de0dd479b5ea6c66c644f6326e9,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
3/24/2018 8:07,125.212.229.44,tcp,27017,,mongodb,3.0.15,7552,VN,HA NOI,HANOI,0,0,b8ff507269c382bc100fc52f75f48d54cd42ec3b,Linux ip-10-225-79-249 3.10.0-327.22.2.el7.x86_64 #1 SMP Thu Jun 9 10:09:10 EDT 2016 x86_64 BOOST_LIB_VERSION=1_49,OpenSSL 1.0.1e-fips 11 Feb 2013,tcmalloc,V8,64,16777216,1,none visible,Communications
3/24/2018 8:08,125.212.233.25,tcp,27017,,mongodb,3.4.2,7552,VN,HA NOI,HANOI,0,0,3f76e40c105fc223b3e5aac3e20dcd026b83b38b,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
3/24/2018 8:08,171.244.10.59,tcp,27017,,mongodb,3.4.11,38731,VN,HA NOI,HANOI,0,0,34f5bec2c9d827d71828fe858167f89a28b29a2a,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
3/24/2018 8:08,42.112.17.32,tcp,27017,,mongodb,3.2.3,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,518111,737401,b326ba837cf6f49d65c2f85e1b70f6f31ece7937,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
3/24/2018 8:08,113.171.23.140,tcp,27017,static.vnpt.vn,mongodb,3.4.2,45899,VN,HA NOI,HANOI,0,0,3f76e40c105fc223b3e5aac3e20dcd026b83b38b,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
3/24/2018 8:08,123.30.237.84,tcp,27017,static.vnpt.vn,mongodb,3.0.4,45899,VN,HA NOI,HANOI,0,0,0481c958daeb2969800511e7475dc66986fa9ed5,Linux ip-10-146-0-110 2.6.32-220.el6.x86_64 #1 SMP Wed Nov 9 08:03:13 EST 2011 x86_64 BOOST_LIB_VERSION=1_49,OpenSSL 1.0.1e-fips 11 Feb 2013,tcmalloc,V8,64,16777216,1,Warning,Communications
3/24/2018 8:08,125.212.251.174,tcp,27017,,mongodb,3.2.17,38731,VN,HA NOI,HANOI,0,0,186656d79574f7dfe0831a7e7821292ab380f667,deprecated,,tcmalloc,mozjs,64,16777216,1,PLEASE_READ_ME_XYZ | local | vietan_swm_manager,Communications
3/24/2018 8:08,113.191.251.70,tcp,27017,static.vnpt.vn,mongodb,3.2.8,45899,VN,HA NOI,HANOI,0,0,ed70e33130c977bda0024c125b56d159573dbaf0,deprecated,,tcmalloc,mozjs,64,16777216,1,Warning,Communications
3/24/2018 8:08,118.70.79.125,tcp,27017,,mongodb,3.6.3,18403,VN,HA NOI,HANOI,518111,737401,9586e557d54ef70f9ca4b43c26892cd55257e1a5,deprecated,,tcmalloc,mozjs,64,16777216,1,admin | config | internet-shield | local,Communications
3/24/2018 8:08,118.107.89.97,tcp,27017,,mongodb,3.4.1,38726,VN,HA NOI,HANOI,0,0,5e103c4f5583e2566a45d740225dc250baacfbd7,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
3/24/2018 8:09,210.245.17.146,tcp,27017,,mongodb,3.0.12,18403,VN,DONG NAI,BIEN HOA,518111,737401,33934938e0e95d534cebbaff656cde916b9c3573,Linux ip-10-93-197-138 2.6.32-220.el6.x86_64 #1 SMP Wed Nov 9 08:03:13 EST 2011 x86_64 BOOST_LIB_VERSION=1_49,OpenSSL 1.0.1e-fips 11 Feb 2013,tcmalloc,V8,64,16777216,1,Warning | local,Communications
3/24/2018 8:09,45.119.81.181,tcp,27017,,mongodb,3.4.10,131386,VN,HA NOI,HANOI,0,0,078f28920cb24de0dd479b5ea6c66c644f6326e9,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
3/24/2018 8:09,210.211.126.125,tcp,27017,,mongodb,3.2.6,38731,VN,HA NOI,HANOI,0,0,05552b562c7a0b3143a729aaa0838e558dc49b25,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
3/24/2018 8:09,45.252.251.25,tcp,27017,,mongodb,2.6.12,63760,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,d73c92b1c85703828b55c2916a5dd4ad46535f6a,Linux build5.ny.cbi.10gen.cc 2.6.32-431.3.1.el6.x86_64 #1 SMP Fri Jan 3 21:39:27 UTC 2014 x86_64 BOOST_LIB_VERSION=1_49,,tcmalloc,V8,64,16777216,1,none visible,Communications
3/24/2018 8:09,103.237.147.77,tcp,27017,,mongodb,3.4.7,131414,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,cf38c1b8a0a8dca4a11737581beafef4fe120bcd,deprecated,,tcmalloc,mozjs,64,16777216,1,Warning | local,Communications
3/24/2018 8:09,221.132.27.152,tcp,27017,,mongodb,3.2.17,45899,VN,HA NOI,HANOI,0,0,186656d79574f7dfe0831a7e7821292ab380f667,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
3/24/2018 8:10,103.7.41.78,tcp,27017,mx4178.superdata.vn,mongodb,3.4.1,45544,VN,HA NOI,HANOI,0,0,5e103c4f5583e2566a45d740225dc250baacfbd7,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
3/24/2018 8:10,123.30.106.188,tcp,27017,static.vnpt.vn,mongodb,3.2.3,45899,VN,HA NOI,HANOI,0,0,b326ba837cf6f49d65c2f85e1b70f6f31ece7937,deprecated,,tcmalloc,mozjs,64,16777216,1,Warning | local,Communications
3/24/2018 8:10,203.162.13.107,tcp,27017,static.vnpt.vn,mongodb,3.4.6,45899,VN,HA NOI,HANOI,0,0,c55eb86ef46ee7aede3b1e2a5d184a7df4bfb5b5,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
3/24/2018 8:10,103.56.158.120,tcp,27017,,mongodb,3.4.5,45899,VN,HA NOI,HANOI,0,0,520b8f3092c48d934f0cd78ab5f40fe594f96863,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
3/24/2018 8:10,103.69.194.60,tcp,27017,,mongodb,3.2.16,135905,VN,HA NOI,HANOI,0,0,056bf45128114e44c5358c7a8776fb582363e094,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
3/24/2018 8:10,125.234.115.170,tcp,27017,125.234.115.170.hcm.viettel.vn,mongodb,3.4.10,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,078f28920cb24de0dd479b5ea6c66c644f6326e9,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
3/24/2018 8:10,103.249.100.20,tcp,27017,,mongodb,3.4.2,45538,VN,DONG NAI,BIEN HOA,0,0,3f76e40c105fc223b3e5aac3e20dcd026b83b38b,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
3/24/2018 8:10,210.211.105.123,tcp,27017,,mongodb,3.2.12,38731,VN,HA NOI,HANOI,0,0,ef3e1bc78e997f0d9f22f45aeb1d8e3b6ac14a14,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
3/24/2018 8:10,103.56.158.174,tcp,27017,,mongodb,3.4.10,45899,VN,HA NOI,HANOI,0,0,078f28920cb24de0dd479b5ea6c66c644f6326e9,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
3/24/2018 8:10,171.244.11.19,tcp,27017,,mongodb,3.4.10,38731,VN,HA NOI,HANOI,0,0,078f28920cb24de0dd479b5ea6c66c644f6326e9,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
3/24/2018 8:10,150.95.105.117,tcp,27017,v150-95-105-117.a007.g.han1.static.cnode.io,mongodb,3.4.2,131392,VN,HA NOI,HANOI,0,0,3f76e40c105fc223b3e5aac3e20dcd026b83b38b,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
3/24/2018 8:10,113.160.37.193,tcp,27017,static.vnpt-hanoi.com.vn,mongodb,3.2.3,45899,VN,HA NOI,HANOI,0,0,b326ba837cf6f49d65c2f85e1b70f6f31ece7937,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
3/24/2018 8:11,113.164.79.140,tcp,27017,,mongodb,3.4.9,45899,VN,HAU GIANG,VI THANH,0,0,876ebee8c7dd0e2d992f36a848ff4dc50ee6603e,deprecated,,tcmalloc,mozjs,64,16777216,1,Warning | local | test,Communications
3/24/2018 8:11,43.239.148.86,tcp,27017,,mongodb,3.4.4,18403,VN,HA NOI,HANOI,518111,737401,888390515874a9debd1b6c5d36559ca86b44babd,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
3/24/2018 8:11,123.30.240.124,tcp,27017,static.vnpt.vn,mongodb,3.2.7,45899,VN,HA NOI,HANOI,0,0,4249c1d2b5999ebbf1fdf3bc0e0e3b3ff5c0aaf2,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
3/24/2018 8:11,103.205.96.177,tcp,27017,,mongodb,3.6.3,63731,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,9586e557d54ef70f9ca4b43c26892cd55257e1a5,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
3/24/2018 8:11,14.226.41.104,tcp,27017,static.vnpt.vn,mongodb,3.0.5,45899,VN,HA NOI,HANOI,0,0,8bc4ae20708dbb493cb09338d9e7be6698e4a3a3,"windows sys.getwindowsversion(major=6, minor=1, build=7601, platform=2, service_pack='Service Pack 1') BOOST_LIB_VERSION=1_49",OpenSSL 1.0.1p-fips 9 Jul 2015,tcmalloc,V8,64,16777216,1,admin | fa | local | ta,Communications
3/24/2018 8:11,103.97.125.20,tcp,27017,no-ptr.123host.vn,mongodb,3.4.11,56153,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,34f5bec2c9d827d71828fe858167f89a28b29a2a,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
3/24/2018 8:11,210.211.119.243,tcp,27017,,mongodb,2.6.11,38731,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,nogitversion,Linux c1bk.rdu2.centos.org 2.6.32-573.8.1.el6.x86_64 #1 SMP Tue Nov 10 18:01:38 UTC 2015 x86_64 BOOST_LIB_VERSION=1_53,OpenSSL 1.0.1e-fips 11 Feb 2013,tcmalloc,V8,64,16777216,1,PLEASE_READ | ceilometer | aodh,Communications
3/24/2018 8:11,210.211.96.164,tcp,27017,,mongodb,3.4.5,38731,VN,DA NANG,DA NANG,0,0,520b8f3092c48d934f0cd78ab5f40fe594f96863,deprecated,,tcmalloc,mozjs,64,16777216,1,Warning,Communications
3/24/2018 8:11,210.245.12.141,tcp,27017,,mongodb,2.6.12,18403,VN,HA NOI,HANOI,518111,737401,d73c92b1c85703828b55c2916a5dd4ad46535f6a,Linux build5.ny.cbi.10gen.cc 2.6.32-431.3.1.el6.x86_64 #1 SMP Fri Jan 3 21:39:27 UTC 2014 x86_64 BOOST_LIB_VERSION=1_49,,tcmalloc,V8,64,16777216,1,local | Warning | vcrMobile,Communications
3/24/2018 8:11,210.245.17.182,tcp,27017,,mongodb,3.4.10,18403,VN,DONG NAI,BIEN HOA,518111,737401,078f28920cb24de0dd479b5ea6c66c644f6326e9,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
3/24/2018 8:11,171.244.3.161,tcp,27017,,mongodb,3.6.2,38731,VN,HA NOI,HANOI,0,0,489d177dbd0f0420a8ca04d39fd78d0a2c539420,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
3/24/2018 8:11,113.173.81.40,tcp,27017,static.vnpt.vn,mongodb,3.2.9,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,22ec9e93b40c85fc7cae7d56e7d6a02fd811088c,deprecated,,tcmalloc,mozjs,64,16777216,1,Warning | local,Communications
3/24/2018 8:11,210.211.96.129,tcp,27017,,mongodb,3.4.1,38731,VN,DA NANG,DA NANG,0,0,5e103c4f5583e2566a45d740225dc250baacfbd7,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
3/24/2018 8:11,210.211.119.152,tcp,27017,,mongodb,3.6.0,38731,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,a57d8e71e6998a2d0afde7edc11bd23e5661c915,deprecated,,tcmalloc,mozjs,64,16777216,1,PLEASE_READ | eyeq-tch,Communications
3/24/2018 8:11,113.161.55.124,tcp,27017,static.vnpt.vn,mongodb,3.2.18,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,4c1bae566c0c00f996a2feb16febf84936ecaf6f,deprecated,,tcmalloc,mozjs,64,16777216,1,admin | au | local,Communications
3/24/2018 8:11,42.112.38.179,tcp,27017,,mongodb,3.2.16,18403,VN,HA NOI,HANOI,518111,737401,056bf45128114e44c5358c7a8776fb582363e094,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
3/24/2018 8:11,123.31.29.181,tcp,27017,localhost,mongodb,2.6.12,135905,VN,HA NOI,HANOI,0,0,d73c92b1c85703828b55c2916a5dd4ad46535f6a,Linux build5.ny.cbi.10gen.cc 2.6.32-431.3.1.el6.x86_64 #1 SMP Fri Jan 3 21:39:27 UTC 2014 x86_64 BOOST_LIB_VERSION=1_49,,tcmalloc,V8,64,16777216,1,none visible,Communications
3/24/2018 8:12,115.84.178.29,tcp,27017,,mongodb,3.0.7,38731,VN,HA NOI,HANOI,0,0,6ce7cbe8c6b899552dadd907604559806aa2e9bd,"windows sys.getwindowsversion(major=6, minor=1, build=7601, platform=2, service_pack='Service Pack 1') BOOST_LIB_VERSION=1_49",,tcmalloc,V8,64,16777216,1,none visible,Communications
3/24/2018 8:12,123.30.128.158,tcp,27017,static.vnpt.vn,mongodb,3.4.2,7643,VN,HA NOI,HANOI,0,0,3f76e40c105fc223b3e5aac3e20dcd026b83b38b,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
