timestamp,ip,port,hostname,tag,handshake,asn,geo,region,city,cipher_suite,ssl_poodle,cert_length,subject_common_name,issuer_common_name,cert_issue_date,cert_expiration_date,sha1_fingerprint,cert_serial_number,ssl_version,signature_algorithm,key_algorithm,subject_organization_name,subject_organization_unit_name,subject_country,subject_state_or_province_name,subject_locality_name,subject_street_address,subject_postal_code,subject_surname,subject_given_name,subject_email_address,subject_business_category,subject_serial_number,issuer_organization_name,issuer_organization_unit_name,issuer_country,issuer_state_or_province_name,issuer_locality_name,issuer_street_address,issuer_postal_code,issuer_surname,issuer_given_name,issuer_email_address,issuer_business_category,issuer_serial_number,naics,sic,sector,sha256_fingerprint,sha512_fingerprint,md5_fingerprint,device_serial
3/24/2018 12:41,42.116.53.236,443,,ssl-poodle,TLSv1.0,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,TLS_RSA_WITH_AES_128_CBC_SHA,Y,1024,,,7/18/2012 6:09,7/18/2013 6:09,E1:A9:73:DF:A4:2F:4F:42:7D:84:BF:8E:62:0A:B2:E9:15:19:E2:88,98444B4FBD772906,0,sha1WithRSAEncryption,rsaEncryption,CIG,CIG,CN,ShangHaiShi,ShangHai,,,,,,,,CIG,CIG,CN,ShangHaiShi,ShangHai,,,,,,,,0,0,Communications,1A:E9:D6:2F:5D:12:7F:9A:36:1A:1A:04:A7:51:57:E5:A6:D5:CA:C3:6E:D9:D4:6E:17:C8:7C:A6:41:78:6D:35,2A:56:CA:0E:D7:03:CB:7E:E0:61:E8:19:E5:42:0D:C6:8C:D2:9C:2B:40:6D:72:87:B1:AA:E7:30:F0:68:B2:1F:64:C1:DC:8C:9E:C5:B5:64:1B:1E:A3:6A:DA:D4:C0:02:49:F7:FF:E0:56:24:8D:EB:48:23:16:DE:BD:C1:83:D8,77:0D:98:0F:C1:48:E4:B2:77:7D:D3:72:2D:31:00:39,
3/24/2018 12:41,183.80.15.53,443,,ssl-poodle,TLSv1.0,18403,VN,HA NOI,HANOI,TLS_RSA_WITH_AES_128_CBC_SHA,Y,1024,,,7/18/2012 6:09,7/18/2013 6:09,E1:A9:73:DF:A4:2F:4F:42:7D:84:BF:8E:62:0A:B2:E9:15:19:E2:88,98444B4FBD772906,0,sha1WithRSAEncryption,rsaEncryption,CIG,CIG,CN,ShangHaiShi,ShangHai,,,,,,,,CIG,CIG,CN,ShangHaiShi,ShangHai,,,,,,,,518111,737401,Communications,1A:E9:D6:2F:5D:12:7F:9A:36:1A:1A:04:A7:51:57:E5:A6:D5:CA:C3:6E:D9:D4:6E:17:C8:7C:A6:41:78:6D:35,2A:56:CA:0E:D7:03:CB:7E:E0:61:E8:19:E5:42:0D:C6:8C:D2:9C:2B:40:6D:72:87:B1:AA:E7:30:F0:68:B2:1F:64:C1:DC:8C:9E:C5:B5:64:1B:1E:A3:6A:DA:D4:C0:02:49:F7:FF:E0:56:24:8D:EB:48:23:16:DE:BD:C1:83:D8,77:0D:98:0F:C1:48:E4:B2:77:7D:D3:72:2D:31:00:39,
3/24/2018 12:41,42.117.61.60,443,,ssl-poodle,TLSv1.0,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,TLS_RSA_WITH_AES_128_CBC_SHA,Y,1024,,,7/18/2012 6:09,7/18/2013 6:09,E1:A9:73:DF:A4:2F:4F:42:7D:84:BF:8E:62:0A:B2:E9:15:19:E2:88,98444B4FBD772906,0,sha1WithRSAEncryption,rsaEncryption,CIG,CIG,CN,ShangHaiShi,ShangHai,,,,,,,,CIG,CIG,CN,ShangHaiShi,ShangHai,,,,,,,,0,0,Communications,1A:E9:D6:2F:5D:12:7F:9A:36:1A:1A:04:A7:51:57:E5:A6:D5:CA:C3:6E:D9:D4:6E:17:C8:7C:A6:41:78:6D:35,2A:56:CA:0E:D7:03:CB:7E:E0:61:E8:19:E5:42:0D:C6:8C:D2:9C:2B:40:6D:72:87:B1:AA:E7:30:F0:68:B2:1F:64:C1:DC:8C:9E:C5:B5:64:1B:1E:A3:6A:DA:D4:C0:02:49:F7:FF:E0:56:24:8D:EB:48:23:16:DE:BD:C1:83:D8,77:0D:98:0F:C1:48:E4:B2:77:7D:D3:72:2D:31:00:39,
3/24/2018 12:41,113.188.168.230,443,static.vnpt.vn,ssl-poodle,TLSv1.0,45899,VN,BA RIA-VUNG TAU,VUNG TAU,TLS_RSA_WITH_RC4_128_SHA,Y,1024,192.168.1.101,192.168.1.101,11/26/2012 5:50,11/24/2022 5:50,D5:25:ED:C3:71:34:F7:2A:16:CA:B7:2F:3B:7A:F0:73:05:B4:DA:DF,B5B3B84E39664DC2,2,sha1WithRSAEncryption,rsaEncryption,DVR,,TW,Taiwan,,,,,,,,,DVR,,TW,Taiwan,,,,,,,,,0,0,Communications,5D:A2:84:95:A5:DF:EB:F3:6E:F2:5A:F9:A6:EB:1A:59:FA:EC:DF:FB:F7:C6:07:0C:83:CB:91:B7:B3:B2:CE:D9,30:BA:44:B2:08:8F:53:3C:60:FA:DA:62:CA:A9:B0:85:98:9F:4B:3D:74:29:B8:5D:EB:AC:96:C8:B1:26:6A:F7:BA:56:54:E7:E4:3C:C6:A2:EF:23:9C:C4:E8:1E:56:29:FB:EF:88:37:E3:56:CA:F9:93:8A:C4:3E:36:E1:76:CF,63:49:93:F2:1B:35:AE:B7:CE:95:87:B7:AE:42:E3:E7,
3/24/2018 12:41,1.54.23.26,443,,ssl-poodle,TLSv1.0,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,TLS_RSA_WITH_AES_128_CBC_SHA,Y,1024,,,7/18/2012 6:09,7/18/2013 6:09,E1:A9:73:DF:A4:2F:4F:42:7D:84:BF:8E:62:0A:B2:E9:15:19:E2:88,98444B4FBD772906,0,sha1WithRSAEncryption,rsaEncryption,CIG,CIG,CN,ShangHaiShi,ShangHai,,,,,,,,CIG,CIG,CN,ShangHaiShi,ShangHai,,,,,,,,0,0,Communications,1A:E9:D6:2F:5D:12:7F:9A:36:1A:1A:04:A7:51:57:E5:A6:D5:CA:C3:6E:D9:D4:6E:17:C8:7C:A6:41:78:6D:35,2A:56:CA:0E:D7:03:CB:7E:E0:61:E8:19:E5:42:0D:C6:8C:D2:9C:2B:40:6D:72:87:B1:AA:E7:30:F0:68:B2:1F:64:C1:DC:8C:9E:C5:B5:64:1B:1E:A3:6A:DA:D4:C0:02:49:F7:FF:E0:56:24:8D:EB:48:23:16:DE:BD:C1:83:D8,77:0D:98:0F:C1:48:E4:B2:77:7D:D3:72:2D:31:00:39,
3/24/2018 12:41,221.132.27.167,443,,ssl-poodle,TLSv1.2,45899,VN,HA NOI,HANOI,TLS_RSA_WITH_AES_128_CBC_SHA,Y,2048,WIN-D31THLH8VB7,WIN-D31THLH8VB7,7/7/2016 9:56,7/7/2017 0:00,B9:A9:D9:F0:7A:14:31:B5:7B:D3:CD:55:0A:33:94:1A:58:9A:04:14,73EC9BD6AE76539E4B27AA584BDEF710,2,sha1WithRSAEncryption,rsaEncryption,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Communications,CD:CA:33:90:99:D4:81:F5:C8:A9:10:6A:03:C2:87:08:6F:D4:62:2B:09:26:E2:A3:64:32:A2:35:D3:32:75:47,5F:5E:A2:18:A8:2F:30:04:C8:81:8B:52:62:67:89:CF:88:CB:C2:D1:86:CB:46:31:72:93:C6:8C:5D:1F:F8:BE:85:08:1C:21:3A:8B:40:95:CB:ED:89:48:9A:A4:70:51:96:E1:76:1B:0A:BB:19:48:9B:C0:98:15:32:BC:C2:E6,A3:37:76:E5:9E:23:EA:F0:DC:EF:D1:94:7B:D6:A4:CA,
3/24/2018 12:41,1.54.196.105,443,,ssl-poodle,TLSv1.0,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,TLS_RSA_WITH_AES_128_CBC_SHA,Y,1024,,,7/18/2012 6:09,7/18/2013 6:09,E1:A9:73:DF:A4:2F:4F:42:7D:84:BF:8E:62:0A:B2:E9:15:19:E2:88,98444B4FBD772906,0,sha1WithRSAEncryption,rsaEncryption,CIG,CIG,CN,ShangHaiShi,ShangHai,,,,,,,,CIG,CIG,CN,ShangHaiShi,ShangHai,,,,,,,,0,0,Communications,1A:E9:D6:2F:5D:12:7F:9A:36:1A:1A:04:A7:51:57:E5:A6:D5:CA:C3:6E:D9:D4:6E:17:C8:7C:A6:41:78:6D:35,2A:56:CA:0E:D7:03:CB:7E:E0:61:E8:19:E5:42:0D:C6:8C:D2:9C:2B:40:6D:72:87:B1:AA:E7:30:F0:68:B2:1F:64:C1:DC:8C:9E:C5:B5:64:1B:1E:A3:6A:DA:D4:C0:02:49:F7:FF:E0:56:24:8D:EB:48:23:16:DE:BD:C1:83:D8,77:0D:98:0F:C1:48:E4:B2:77:7D:D3:72:2D:31:00:39,
3/24/2018 12:41,113.186.212.13,443,static.vnpt.vn,ssl-poodle,TLSv1.0,45899,VN,HA NOI,HANOI,TLS_RSA_WITH_RC4_128_SHA,Y,1024,192.168.1.108,Product Root CA,6/18/2013 9:16,6/19/2016 9:16,67:0E:9A:FC:A6:7A:8A:1F:7F:AD:20:C7:78:06:35:79:62:E7:D4:31,3.9303E+23,2,sha1WithRSAEncryption,rsaEncryption,DAHUA,DAHUATECH,CN,ZHEJIANG,HANGZHOU,,,,,,,,DahuaTech,,CN,ZheJiang,HangZhou,,,,,,,,0,0,Communications,D8:6A:C7:AC:29:2A:9B:F7:02:B9:0C:0A:63:96:DF:04:7D:96:1E:54:93:31:D8:02:DB:22:07:9F:7A:4D:8B:8E,20:EA:63:C7:28:FD:0B:74:39:FF:E7:D1:FC:97:87:FD:33:31:6C:E1:0D:25:A7:45:A3:A9:12:BE:4A:99:B5:51:70:8E:E9:78:93:97:46:6D:6B:54:74:19:C0:0A:A0:DE:89:C1:30:B7:AA:3C:7D:A6:3C:F9:2E:12:65:A0:3B:47,26:A4:6A:D8:72:2F:AE:1D:A5:94:18:7B:08:23:AB:E7,
3/24/2018 12:41,14.184.110.66,443,static.vnpt.vn,ssl-poodle,TLSv1.0,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,TLS_RSA_WITH_RC4_128_SHA,Y,1024,192.168.1.101,192.168.1.101,11/26/2012 5:50,11/24/2022 5:50,D5:25:ED:C3:71:34:F7:2A:16:CA:B7:2F:3B:7A:F0:73:05:B4:DA:DF,B5B3B84E39664DC2,2,sha1WithRSAEncryption,rsaEncryption,DVR,,TW,Taiwan,,,,,,,,,DVR,,TW,Taiwan,,,,,,,,,0,0,Communications,5D:A2:84:95:A5:DF:EB:F3:6E:F2:5A:F9:A6:EB:1A:59:FA:EC:DF:FB:F7:C6:07:0C:83:CB:91:B7:B3:B2:CE:D9,30:BA:44:B2:08:8F:53:3C:60:FA:DA:62:CA:A9:B0:85:98:9F:4B:3D:74:29:B8:5D:EB:AC:96:C8:B1:26:6A:F7:BA:56:54:E7:E4:3C:C6:A2:EF:23:9C:C4:E8:1E:56:29:FB:EF:88:37:E3:56:CA:F9:93:8A:C4:3E:36:E1:76:CF,63:49:93:F2:1B:35:AE:B7:CE:95:87:B7:AE:42:E3:E7,
3/24/2018 12:41,123.30.59.112,443,static.vnpt.vn,ssl-poodle,TLSv1.2,45899,VN,HA NOI,HANOI,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,Y,2048,*.bibomart.net,COMODO RSA Domain Validation Secure Server CA,8/9/2016 0:00,8/9/2019 23:59,45:E0:D7:A5:33:B4:B4:93:2A:74:BF:DF:FF:F8:D3:C8:D9:C2:35:E7,6FE2FDB395781AEA0BDCE887CAB54A2A,2,sha256WithRSAEncryption,rsaEncryption,,PositiveSSL Wildcard,,,,,,,,,,,COMODO CA Limited,,GB,Greater Manchester,Salford,,,,,,,,0,0,Communications,31:14:1A:D0:96:5C:59:B7:AF:1F:B3:EA:5F:49:49:BD:A6:05:E4:F6:0A:FF:98:7E:91:94:51:06:83:06:FE:8B,92:38:CB:17:69:14:08:BA:DB:09:F8:7E:CF:9D:F4:12:F8:71:F7:06:18:D7:90:2B:E2:93:E1:3E:BC:41:73:CA:96:3F:BE:3B:96:BC:07:A2:0E:8F:0F:2F:99:EC:B4:79:A2:71:4A:8D:C6:67:3D:E6:9D:8C:E5:A6:4D:F3:26:92,EE:2F:6B:EB:1B:A6:A1:16:48:E0:40:A3:E9:EF:43:E2,
3/24/2018 12:41,42.119.44.118,443,,ssl-poodle,TLSv1.0,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,TLS_RSA_WITH_RC4_128_SHA,Y,1024,,,5/9/2012 7:55,5/4/2032 7:55,6B:E9:06:88:44:B1:2C:2B:DF:0A:F2:D4:D6:24:44:49:E3:99:1E:6A,FE676B96C70714F9,0,md5WithRSAEncryption,rsaEncryption,CIG,,CN,Shanghai,Shanghai,,,,,,,,CIG,,CN,Shanghai,Shanghai,,,,,,,,0,0,Communications,EF:51:2D:0A:B1:9E:9B:91:A5:C5:19:C6:34:A4:F2:FC:BB:F6:5C:45:EF:87:E0:1A:AB:D2:59:39:FE:90:35:94,9F:B2:95:B3:6E:AC:31:D1:11:5C:BC:34:80:8E:E8:B3:A9:66:FC:E3:07:E1:0D:D4:4C:F0:6A:3F:24:D3:26:68:48:24:36:37:EE:77:82:DC:85:92:8B:9A:B4:44:8B:17:EC:94:72:E3:6D:A3:26:52:32:4B:23:00:98:6D:85:11,60:8C:5D:9E:3D:C8:D7:85:25:7F:7F:DF:62:7F:72:E8,
3/24/2018 12:41,58.186.230.76,443,,ssl-poodle,TLSv1.0,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,TLS_RSA_WITH_RC4_128_SHA,Y,1024,,,5/9/2012 7:55,5/4/2032 7:55,6B:E9:06:88:44:B1:2C:2B:DF:0A:F2:D4:D6:24:44:49:E3:99:1E:6A,FE676B96C70714F9,0,md5WithRSAEncryption,rsaEncryption,CIG,,CN,Shanghai,Shanghai,,,,,,,,CIG,,CN,Shanghai,Shanghai,,,,,,,,518111,737401,Communications,EF:51:2D:0A:B1:9E:9B:91:A5:C5:19:C6:34:A4:F2:FC:BB:F6:5C:45:EF:87:E0:1A:AB:D2:59:39:FE:90:35:94,9F:B2:95:B3:6E:AC:31:D1:11:5C:BC:34:80:8E:E8:B3:A9:66:FC:E3:07:E1:0D:D4:4C:F0:6A:3F:24:D3:26:68:48:24:36:37:EE:77:82:DC:85:92:8B:9A:B4:44:8B:17:EC:94:72:E3:6D:A3:26:52:32:4B:23:00:98:6D:85:11,60:8C:5D:9E:3D:C8:D7:85:25:7F:7F:DF:62:7F:72:E8,
3/24/2018 12:41,203.205.53.218,443,static.cmcti.vn,ssl-poodle,TLSv1.2,45903,VN,DA NANG,DA NANG,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,Y,1024,00:0e:a0:13:03:88,00:0e:a0:13:03:88,11/11/2012 1:01,11/9/2022 1:01,EB:50:65:FB:DD:2D:58:AC:BB:F0:2D:6D:B8:B5:A6:5E:CB:6E:70:F2,A023D21D4550495B,2,sha1WithRSAEncryption,rsaEncryption,"Cisco Systems, Inc.",RV320,US,Califomia,Irvine,,,,,,,,"Cisco Systems, Inc.",RV320,US,Califomia,Irvine,,,,,,,,0,0,Communications,81:C3:EA:25:C8:8C:FB:5D:98:06:A3:7B:4D:2B:4E:2E:BB:6A:AF:5F:68:B5:3B:DE:FB:D9:85:72:D8:E9:C8:70,D7:5B:2B:8F:FB:FC:90:49:DE:AF:CC:E6:D0:C9:B9:05:A9:C8:6F:A1:06:A5:37:3B:27:0A:7C:89:9B:C5:3F:5C:0C:22:52:19:FC:69:63:B1:24:1D:BC:36:97:FE:9D:C7:6E:45:91:85:F0:D9:81:69:76:12:BC:57:33:2A:19:79,FE:B8:4A:9A:27:14:1C:02:A6:4E:CD:81:DE:63:A8:11,
3/24/2018 12:41,1.54.219.20,443,,ssl-poodle,TLSv1.0,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,TLS_RSA_WITH_AES_128_CBC_SHA,Y,1024,,,7/18/2012 6:09,7/18/2013 6:09,E1:A9:73:DF:A4:2F:4F:42:7D:84:BF:8E:62:0A:B2:E9:15:19:E2:88,98444B4FBD772906,0,sha1WithRSAEncryption,rsaEncryption,CIG,CIG,CN,ShangHaiShi,ShangHai,,,,,,,,CIG,CIG,CN,ShangHaiShi,ShangHai,,,,,,,,0,0,Communications,1A:E9:D6:2F:5D:12:7F:9A:36:1A:1A:04:A7:51:57:E5:A6:D5:CA:C3:6E:D9:D4:6E:17:C8:7C:A6:41:78:6D:35,2A:56:CA:0E:D7:03:CB:7E:E0:61:E8:19:E5:42:0D:C6:8C:D2:9C:2B:40:6D:72:87:B1:AA:E7:30:F0:68:B2:1F:64:C1:DC:8C:9E:C5:B5:64:1B:1E:A3:6A:DA:D4:C0:02:49:F7:FF:E0:56:24:8D:EB:48:23:16:DE:BD:C1:83:D8,77:0D:98:0F:C1:48:E4:B2:77:7D:D3:72:2D:31:00:39,
3/24/2018 12:41,14.187.174.69,443,static.vnpt.vn,ssl-poodle,TLSv1.0,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,TLS_RSA_WITH_RC4_128_SHA,Y,1024,192.168.1.101,192.168.1.101,11/26/2012 5:50,11/24/2022 5:50,D5:25:ED:C3:71:34:F7:2A:16:CA:B7:2F:3B:7A:F0:73:05:B4:DA:DF,B5B3B84E39664DC2,2,sha1WithRSAEncryption,rsaEncryption,DVR,,TW,Taiwan,,,,,,,,,DVR,,TW,Taiwan,,,,,,,,,0,0,Communications,5D:A2:84:95:A5:DF:EB:F3:6E:F2:5A:F9:A6:EB:1A:59:FA:EC:DF:FB:F7:C6:07:0C:83:CB:91:B7:B3:B2:CE:D9,30:BA:44:B2:08:8F:53:3C:60:FA:DA:62:CA:A9:B0:85:98:9F:4B:3D:74:29:B8:5D:EB:AC:96:C8:B1:26:6A:F7:BA:56:54:E7:E4:3C:C6:A2:EF:23:9C:C4:E8:1E:56:29:FB:EF:88:37:E3:56:CA:F9:93:8A:C4:3E:36:E1:76:CF,63:49:93:F2:1B:35:AE:B7:CE:95:87:B7:AE:42:E3:E7,
3/24/2018 12:41,183.80.198.222,443,,ssl-poodle,TLSv1.0,18403,VN,CAN THO,CAN THO,TLS_RSA_WITH_RC4_128_SHA,Y,1024,,,5/9/2012 7:55,5/4/2032 7:55,6B:E9:06:88:44:B1:2C:2B:DF:0A:F2:D4:D6:24:44:49:E3:99:1E:6A,FE676B96C70714F9,0,md5WithRSAEncryption,rsaEncryption,CIG,,CN,Shanghai,Shanghai,,,,,,,,CIG,,CN,Shanghai,Shanghai,,,,,,,,518111,737401,Communications,EF:51:2D:0A:B1:9E:9B:91:A5:C5:19:C6:34:A4:F2:FC:BB:F6:5C:45:EF:87:E0:1A:AB:D2:59:39:FE:90:35:94,9F:B2:95:B3:6E:AC:31:D1:11:5C:BC:34:80:8E:E8:B3:A9:66:FC:E3:07:E1:0D:D4:4C:F0:6A:3F:24:D3:26:68:48:24:36:37:EE:77:82:DC:85:92:8B:9A:B4:44:8B:17:EC:94:72:E3:6D:A3:26:52:32:4B:23:00:98:6D:85:11,60:8C:5D:9E:3D:C8:D7:85:25:7F:7F:DF:62:7F:72:E8,
3/24/2018 12:41,42.114.172.216,443,,ssl-poodle,TLSv1.0,18403,VN,HA NOI,HANOI,TLS_RSA_WITH_RC4_128_SHA,Y,1024,,,5/9/2012 7:55,5/4/2032 7:55,6B:E9:06:88:44:B1:2C:2B:DF:0A:F2:D4:D6:24:44:49:E3:99:1E:6A,FE676B96C70714F9,0,md5WithRSAEncryption,rsaEncryption,CIG,,CN,Shanghai,Shanghai,,,,,,,,CIG,,CN,Shanghai,Shanghai,,,,,,,,0,0,Communications,EF:51:2D:0A:B1:9E:9B:91:A5:C5:19:C6:34:A4:F2:FC:BB:F6:5C:45:EF:87:E0:1A:AB:D2:59:39:FE:90:35:94,9F:B2:95:B3:6E:AC:31:D1:11:5C:BC:34:80:8E:E8:B3:A9:66:FC:E3:07:E1:0D:D4:4C:F0:6A:3F:24:D3:26:68:48:24:36:37:EE:77:82:DC:85:92:8B:9A:B4:44:8B:17:EC:94:72:E3:6D:A3:26:52:32:4B:23:00:98:6D:85:11,60:8C:5D:9E:3D:C8:D7:85:25:7F:7F:DF:62:7F:72:E8,
3/24/2018 12:41,58.186.139.195,443,,ssl-poodle,TLSv1.0,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,TLS_RSA_WITH_RC4_128_SHA,Y,1024,,,5/9/2012 7:55,5/4/2032 7:55,6B:E9:06:88:44:B1:2C:2B:DF:0A:F2:D4:D6:24:44:49:E3:99:1E:6A,FE676B96C70714F9,0,md5WithRSAEncryption,rsaEncryption,CIG,,CN,Shanghai,Shanghai,,,,,,,,CIG,,CN,Shanghai,Shanghai,,,,,,,,518111,737401,Communications,EF:51:2D:0A:B1:9E:9B:91:A5:C5:19:C6:34:A4:F2:FC:BB:F6:5C:45:EF:87:E0:1A:AB:D2:59:39:FE:90:35:94,9F:B2:95:B3:6E:AC:31:D1:11:5C:BC:34:80:8E:E8:B3:A9:66:FC:E3:07:E1:0D:D4:4C:F0:6A:3F:24:D3:26:68:48:24:36:37:EE:77:82:DC:85:92:8B:9A:B4:44:8B:17:EC:94:72:E3:6D:A3:26:52:32:4B:23:00:98:6D:85:11,60:8C:5D:9E:3D:C8:D7:85:25:7F:7F:DF:62:7F:72:E8,
3/24/2018 12:42,103.7.42.171,443,mx42171.superdata.vn,ssl-poodle,TLSv1.2,45544,VN,HO CHI MINH,THANH PHO HO CHI MINH,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,Y,2048,Plesk,Plesk,6/18/2016 2:11,6/18/2017 2:11,A3:AD:90:FB:CE:8A:27:5F:AB:23:92:85:37:15:D7:DB:DD:3C:2E:89,1F13FE,2,sha256WithRSAEncryption,rsaEncryption,Odin,Plesk,US,Washington,Seattle,,,,,info@plesk.com,,,Odin,Plesk,US,Washington,Seattle,,,,,info@plesk.com,,,0,0,Communications,8A:97:84:16:9B:B7:B6:F4:A5:73:11:02:80:B9:74:91:7E:3D:0B:AE:C4:BC:EB:AF:97:FA:EE:23:F2:21:1B:BA,9E:FB:15:7E:F2:A9:49:D9:FC:55:C1:DB:CF:C9:C6:5F:18:2D:6E:ED:FC:07:24:1F:07:CC:18:80:AE:C0:F2:9D:A9:ED:9A:4B:6D:C2:C2:8A:E8:03:E2:78:A5:AA:D9:EF:FB:F6:4B:6B:CF:48:13:72:C9:48:10:25:3A:70:A9:2C,10:72:85:2D:B0:37:3F:1A:DB:21:C0:0D:29:8F:6C:12,
3/24/2018 12:42,1.53.145.75,443,,ssl-poodle,TLSv1.0,18403,VN,HA NOI,HANOI,TLS_RSA_WITH_RC4_128_SHA,Y,1024,,,5/9/2012 7:55,5/4/2032 7:55,6B:E9:06:88:44:B1:2C:2B:DF:0A:F2:D4:D6:24:44:49:E3:99:1E:6A,FE676B96C70714F9,0,md5WithRSAEncryption,rsaEncryption,CIG,,CN,Shanghai,Shanghai,,,,,,,,CIG,,CN,Shanghai,Shanghai,,,,,,,,0,0,Communications,EF:51:2D:0A:B1:9E:9B:91:A5:C5:19:C6:34:A4:F2:FC:BB:F6:5C:45:EF:87:E0:1A:AB:D2:59:39:FE:90:35:94,9F:B2:95:B3:6E:AC:31:D1:11:5C:BC:34:80:8E:E8:B3:A9:66:FC:E3:07:E1:0D:D4:4C:F0:6A:3F:24:D3:26:68:48:24:36:37:EE:77:82:DC:85:92:8B:9A:B4:44:8B:17:EC:94:72:E3:6D:A3:26:52:32:4B:23:00:98:6D:85:11,60:8C:5D:9E:3D:C8:D7:85:25:7F:7F:DF:62:7F:72:E8,
3/24/2018 12:42,202.151.166.151,443,ci166-151.netnam.vn,ssl-poodle,TLSv1.0,24173,VN,HA NOI,HANOI,TLS_RSA_WITH_AES_128_CBC_SHA,Y,1024,wireless.hp.internal,wireless.hp.internal,11/3/2010 13:02,10/27/2038 13:02,A8:C6:7F:74:07:1B:79:32:55:CF:44:59:FF:85:9B:A0:67:0B:6D:FE,1,2,sha1WithRSAEncryption,rsaEncryption,Hewlett-Packard,HP Networking,,,,,,,,,,,Hewlett-Packard,HP Networking,,,,,,,,,,,0,0,Communications,FF:36:80:94:AA:71:9D:8F:C3:1E:CF:9F:C5:A0:59:29:01:2E:93:ED:41:91:8A:80:6E:6A:AB:88:4A:CA:0F:D7,4D:91:21:CF:AD:C6:4C:1C:96:8F:36:67:7D:8C:09:2E:88:30:43:81:CC:40:44:1B:13:98:A1:AD:EF:25:2B:DE:9D:F4:3C:F1:2B:A1:74:A1:18:7E:9E:9A:D9:20:74:13:37:82:23:5F:A9:87:18:96:BA:C4:D7:75:0D:66:6B:35,0A:17:EE:74:FE:0D:57:30:4E:51:C4:4B:E2:DA:36:92,
3/24/2018 12:42,1.54.90.65,443,,ssl-poodle,TLSv1.0,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,TLS_RSA_WITH_RC4_128_SHA,Y,1024,192.168.1.101,192.168.1.101,11/26/2012 5:50,11/24/2022 5:50,D5:25:ED:C3:71:34:F7:2A:16:CA:B7:2F:3B:7A:F0:73:05:B4:DA:DF,B5B3B84E39664DC2,2,sha1WithRSAEncryption,rsaEncryption,DVR,,TW,Taiwan,,,,,,,,,DVR,,TW,Taiwan,,,,,,,,,0,0,Communications,5D:A2:84:95:A5:DF:EB:F3:6E:F2:5A:F9:A6:EB:1A:59:FA:EC:DF:FB:F7:C6:07:0C:83:CB:91:B7:B3:B2:CE:D9,30:BA:44:B2:08:8F:53:3C:60:FA:DA:62:CA:A9:B0:85:98:9F:4B:3D:74:29:B8:5D:EB:AC:96:C8:B1:26:6A:F7:BA:56:54:E7:E4:3C:C6:A2:EF:23:9C:C4:E8:1E:56:29:FB:EF:88:37:E3:56:CA:F9:93:8A:C4:3E:36:E1:76:CF,63:49:93:F2:1B:35:AE:B7:CE:95:87:B7:AE:42:E3:E7,
3/24/2018 12:42,171.246.90.198,443,,ssl-poodle,TLSv1.0,7552,VN,HA NOI,HANOI,TLS_RSA_WITH_RC4_128_SHA,Y,1024,192.168.1.101,192.168.1.101,11/26/2012 5:50,11/24/2022 5:50,D5:25:ED:C3:71:34:F7:2A:16:CA:B7:2F:3B:7A:F0:73:05:B4:DA:DF,B5B3B84E39664DC2,2,sha1WithRSAEncryption,rsaEncryption,DVR,,TW,Taiwan,,,,,,,,,DVR,,TW,Taiwan,,,,,,,,,0,0,Communications,5D:A2:84:95:A5:DF:EB:F3:6E:F2:5A:F9:A6:EB:1A:59:FA:EC:DF:FB:F7:C6:07:0C:83:CB:91:B7:B3:B2:CE:D9,30:BA:44:B2:08:8F:53:3C:60:FA:DA:62:CA:A9:B0:85:98:9F:4B:3D:74:29:B8:5D:EB:AC:96:C8:B1:26:6A:F7:BA:56:54:E7:E4:3C:C6:A2:EF:23:9C:C4:E8:1E:56:29:FB:EF:88:37:E3:56:CA:F9:93:8A:C4:3E:36:E1:76:CF,63:49:93:F2:1B:35:AE:B7:CE:95:87:B7:AE:42:E3:E7,
